timestamp;Packet loss %:ALL:SD:AVG:percentage;Delay (avg):ALL:SD:AVG:millisecond;Jitter (avg):ALL:SD:AVG:millisecond;Congestion:ALL:SD:AVG:millisecond;MOS:TWAMP:SD:AVG:number;CPU %
2023-08-24 13:18:00+02:00;0;2.628;0.052;0.009427778;4.409286;5
2023-08-24 13:19:00+02:00;0;2.633;0.05;0.009427778;4.409286;5
2023-08-24 13:20:00+02:00;0;2.639;0.056;0.010427778;4.409286;5
2023-08-24 13:21:00+02:00;0;2.64;0.05;0.010427778;4.409286;5
2023-08-24 13:22:00+02:00;0;2.632;0.059;0.009427778;4.409286;5
2023-08-24 13:23:00+02:00;0;2.63;0.052;0.009427778;4.409286;5
2023-08-24 13:24:00+02:00;0;2.633;0.057;0.010427778;4.409286;5
2023-08-24 13:25:00+02:00;0;2.63;0.052;0.009427778;4.409286;5
2023-08-24 13:26:00+02:00;0;2.625;0.049;0.008427778;4.409286;5
2023-08-24 13:27:00+02:00;0;2.627;0.052;0.009427778;4.409286;5
2023-08-24 13:28:00+02:00;0;2.63;0.052;0.008427778;4.409286;5
2023-08-24 13:29:00+02:00;0;2.642;0.059;0.008427778;4.409286;5
2023-08-24 13:30:00+02:00;0;2.629;0.053;0.007427778;4.409286;5
2023-08-24 13:31:00+02:00;0;2.618;0.047;0.006427778;4.409286;5
2023-08-24 13:32:00+02:00;0;2.62;0.046;0.006427778;4.409286;5
2023-08-24 13:33:00+02:00;0;2.618;0.045;0.006427778;4.409286;5
2023-08-24 13:34:00+02:00;0;2.632;0.057;0.006427778;4.409286;5
2023-08-24 13:35:00+02:00;0;2.622;0.048;0.007427778;4.409286;5
2023-08-24 13:36:00+02:00;0;2.622;0.049;0.006427778;4.409286;5
2023-08-24 13:37:00+02:00;0;2.615;0.043;0.005427778;4.409286;5
2023-08-24 13:38:00+02:00;0;2.623;0.053;0.004427778;4.409286;5
2023-08-24 13:39:00+02:00;0;2.623;0.05;0.004427778;4.409286;5
2023-08-24 13:40:00+02:00;0;2.626;0.056;0.006427778;4.409286;5
2023-08-24 13:41:00+02:00;0;2.629;0.054;0.007427778;4.409286;5
2023-08-24 13:42:00+02:00;0;2.627;0.051;0.009427778;4.409286;5
2023-08-24 13:43:00+02:00;0;2.639;0.053;0.012427778;4.409286;5
2023-08-24 13:44:00+02:00;0;2.632;0.054;0.012427778;4.409286;5
2023-08-24 13:45:00+02:00;0.09;2.626;0.051;0.010427778;4.409286;6
2023-08-24 13:46:00+02:00;0.09;2.635;0.055;0.009427778;4.409286;6
2023-08-24 13:47:00+02:00;0.09;2.633;0.055;0.007427778;4.409286;6
2023-08-24 13:48:00+02:00;0.09;2.621;0.052;0.006427778;4.409286;6
2023-08-24 13:49:00+02:00;0.09;2.624;0.052;0.005427778;4.409286;6
2023-08-24 13:50:00+02:00;0;2.621;0.048;0.006427778;4.409286;5
2023-08-24 13:51:00+02:00;0;2.623;0.051;0.006427778;4.409286;5
2023-08-24 13:52:00+02:00;0;2.627;0.049;0.007427778;4.409286;5
2023-08-24 13:53:00+02:00;0;2.625;0.051;0.007427778;4.409286;5
2023-08-24 13:54:00+02:00;0;2.624;0.053;0.007427778;4.409286;5
2023-08-24 13:55:00+02:00;0;2.63;0.054;0.008427778;4.409286;5
2023-08-24 13:56:00+02:00;0;2.624;0.05;0.008427778;4.409286;5
2023-08-24 13:57:00+02:00;0;2.621;0.047;0.007427778;4.409286;5
2023-08-24 13:58:00+02:00;0;2.635;0.057;0.009427778;4.409286;5
2023-08-24 13:59:00+02:00;0;2.628;0.054;0.007427778;4.409286;5
2023-08-24 14:00:00+02:00;0;2.626;0.055;0.008211111;4.409286;5
2023-08-24 14:01:00+02:00;0;2.627;0.056;0.008211111;4.409286;5
2023-08-24 14:02:00+02:00;0;2.626;0.051;0.009211111;4.409286;5
2023-08-24 14:03:00+02:00;0;2.628;0.054;0.009211111;4.409286;5
2023-08-24 14:04:00+02:00;0;2.622;0.047;0.009211111;4.409286;5
2023-08-24 14:05:00+02:00;0;2.627;0.054;0.010211111;4.409286;5
2023-08-24 14:06:00+02:00;0;2.636;0.053;0.011211111;4.409286;5
2023-08-24 14:07:00+02:00;0;2.633;0.055;0.009211111;4.409286;5
2023-08-24 14:08:00+02:00;0;2.62;0.048;0.009211111;4.409286;5
2023-08-24 14:09:00+02:00;0;2.637;0.06;0.009211111;4.409286;5
2023-08-24 14:10:00+02:00;0;2.633;0.053;0.010211111;4.409286;5
2023-08-24 14:11:00+02:00;0;2.633;0.06;0.010211111;4.409286;5
2023-08-24 14:12:00+02:00;0;2.647;0.059;0.011211111;4.409286;5
2023-08-24 14:13:00+02:00;0;2.639;0.057;0.011211111;4.409286;5
2023-08-24 14:14:00+02:00;0;2.644;0.065;0.011211111;4.409286;5
2023-08-24 14:15:00+02:00;0;2.641;0.059;0.010211111;4.409286;5
2023-08-24 14:16:00+02:00;0;2.631;0.053;0.010211111;4.409286;5
2023-08-24 14:17:00+02:00;0;2.641;0.058;0.009211111;4.409286;5
2023-08-24 14:18:00+02:00;0;2.636;0.056;0.010211111;4.409286;5
2023-08-24 14:19:00+02:00;0;2.635;0.061;0.009211111;4.409286;5
2023-08-24 14:20:00+02:00;0;2.636;0.056;0.010211111;4.409286;5
2023-08-24 14:21:00+02:00;0;2.632;0.058;0.009211111;4.409286;5
2023-08-24 14:22:00+02:00;0;2.628;0.051;0.009211111;4.409286;5
2023-08-24 14:23:00+02:00;0;2.63;0.056;0.008211111;4.409286;5
2023-08-24 14:24:00+02:00;0;2.638;0.057;0.008211111;4.409286;5
2023-08-24 14:25:00+02:00;0;2.637;0.066;0.008211111;4.409286;5
2023-08-24 14:26:00+02:00;0;2.626;0.052;0.008211111;4.409286;5
2023-08-24 14:27:00+02:00;0;2.624;0.049;0.008211111;4.409286;5
2023-08-24 14:28:00+02:00;0;2.635;0.06;0.010211111;4.409286;5
2023-08-24 14:29:00+02:00;0;2.632;0.055;0.009211111;4.409286;5
2023-08-24 14:30:00+02:00;0;2.645;0.058;0.010211111;4.409286;5
2023-08-24 14:31:00+02:00;0;2.647;0.059;0.010211111;4.409286;5
2023-08-24 14:32:00+02:00;0;2.646;0.055;0.009211111;4.409286;5
2023-08-24 14:33:00+02:00;0;2.636;0.059;0.007211111;4.409286;5
2023-08-24 14:34:00+02:00;0;2.631;0.057;0.008211111;4.409286;5
2023-08-24 14:35:00+02:00;0;2.635;0.059;0.007211111;4.409286;5
2023-08-24 14:36:00+02:00;0;2.629;0.055;0.008211111;4.409286;5
2023-08-24 14:37:00+02:00;0;2.632;0.055;0.010211111;4.409286;5
2023-08-24 14:38:00+02:00;0;2.631;0.06;0.009211111;4.409286;5
2023-08-24 14:39:00+02:00;0;2.639;0.065;0.008211111;4.409286;5
2023-08-24 14:40:00+02:00;0;2.637;0.058;0.009211111;4.409286;5
2023-08-24 14:41:00+02:00;0;2.653;0.061;0.012211111;4.409286;5
2023-08-24 14:42:00+02:00;0;2.642;0.054;0.009211111;4.409286;5
2023-08-24 14:43:00+02:00;0;2.667;0.049;0.047211111;4.409286;5
2023-08-24 14:44:00+02:00;0;2.634;0.051;0.008211111;4.409286;5
2023-08-24 14:45:00+02:00;0.09;2.618;0.047;0.007211111;4.409286;6
2023-08-24 14:46:00+02:00;0.09;2.636;0.059;0.008211111;4.409286;6
2023-08-24 14:47:00+02:00;0.09;2.637;0.055;0.008211111;4.409286;6
2023-08-24 14:48:00+02:00;0.09;2.623;0.053;0.008211111;4.409286;6
2023-08-24 14:49:00+02:00;0.09;2.63;0.054;0.008211111;4.409286;6
2023-08-24 14:50:00+02:00;0;2.616;0.046;0.007211111;4.409286;5
2023-08-24 14:51:00+02:00;0;2.63;0.057;0.009211111;4.409286;5
2023-08-24 14:52:00+02:00;0;2.633;0.059;0.009211111;4.409286;5
2023-08-24 14:53:00+02:00;0;2.636;0.061;0.009211111;4.409286;5
2023-08-24 14:54:00+02:00;0;2.637;0.057;0.010211111;4.409286;5
2023-08-24 14:55:00+02:00;0;2.629;0.05;0.009211111;4.409286;5
2023-08-24 14:56:00+02:00;0;2.632;0.054;0.009211111;4.409286;5
2023-08-24 14:57:00+02:00;0;2.628;0.053;0.009211111;4.409286;5
2023-08-24 14:58:00+02:00;0;2.648;0.064;0.012211111;4.409286;5
2023-08-24 14:59:00+02:00;0;2.636;0.06;0.010211111;4.409286;5
2023-08-24 15:00:00+02:00;0;2.632;0.059;0.008887906;4.409286;5
2023-08-24 15:01:00+02:00;0;2.64;0.062;0.010887906;4.409286;5
2023-08-24 15:02:00+02:00;0;2.651;0.066;0.010887906;4.409286;5
2023-08-24 15:03:00+02:00;0;2.645;0.064;0.009887906;4.409286;5
2023-08-24 15:04:00+02:00;0;2.636;0.06;0.008887906;4.409286;5
2023-08-24 15:05:00+02:00;0;2.636;0.063;0.005887906;4.409286;5
2023-08-24 15:06:00+02:00;0;2.625;0.055;0.003887906;4.409286;5
2023-08-24 15:07:00+02:00;0;2.631;0.062;0.004887906;4.409286;5
2023-08-24 15:08:00+02:00;0;2.639;0.06;0.006887906;4.409286;5
2023-08-24 15:09:00+02:00;0;2.646;0.065;0.008887906;4.409286;5
2023-08-24 15:10:00+02:00;0;2.648;0.066;0.008887906;4.409286;5
2023-08-24 15:11:00+02:00;0;2.651;0.063;0.009887906;4.409286;5
2023-08-24 15:12:00+02:00;0;2.657;0.067;0.010887906;4.409286;5
2023-08-24 15:13:00+02:00;0;2.651;0.064;0.012887906;4.409286;5
2023-08-24 15:14:00+02:00;0;2.642;0.056;0.010887906;4.409286;5
2023-08-24 15:15:00+02:00;0;2.645;0.061;0.011887906;4.409286;5
2023-08-24 15:16:00+02:00;0;2.645;0.065;0.010887906;4.409286;5
2023-08-24 15:17:00+02:00;0;2.639;0.056;0.009887906;4.409286;5
2023-08-24 15:18:00+02:00;0;2.643;0.059;0.009887906;4.409286;5
2023-08-24 15:19:00+02:00;0;2.64;0.066;0.008887906;4.409286;5
2023-08-24 15:20:00+02:00;0;2.634;0.061;0.006887906;4.409286;5
2023-08-24 15:21:00+02:00;0;2.639;0.064;0.007887906;4.409286;5
2023-08-24 15:22:00+02:00;0;2.639;0.056;0.004887906;4.409286;5
2023-08-24 15:23:00+02:00;0;2.644;0.063;0.006887906;4.409286;5
2023-08-24 15:24:00+02:00;0;2.648;0.061;0.006887906;4.409286;5
2023-08-24 15:25:00+02:00;0;2.648;0.062;0.008887906;4.409286;5
2023-08-24 15:26:00+02:00;0;2.648;0.061;0.010887906;4.409286;5
2023-08-24 15:27:00+02:00;0;2.632;0.058;0.008887906;4.409286;5
2023-08-24 15:28:00+02:00;0;2.637;0.058;0.009887906;4.409286;5
2023-08-24 15:29:00+02:00;0;2.639;0.063;0.007887906;4.409286;5
2023-08-24 15:30:00+02:00;0;2.632;0.059;0.007887906;4.409286;5
2023-08-24 15:31:00+02:00;0;2.649;0.067;0.009887906;4.409286;5
2023-08-24 15:32:00+02:00;0;2.639;0.057;0.010887906;4.409286;5
2023-08-24 15:33:00+02:00;0;2.643;0.059;0.010887906;4.409286;5
2023-08-24 15:34:00+02:00;0;2.643;0.058;0.010887906;4.409286;5
2023-08-24 15:35:00+02:00;0;2.64;0.063;0.008887906;4.409286;5
2023-08-24 15:36:00+02:00;0;2.642;0.064;0.009887906;4.409286;5
2023-08-24 15:37:00+02:00;0;2.64;0.058;0.009887906;4.409286;5
2023-08-24 15:38:00+02:00;0;2.638;0.059;0.009887906;4.409286;5
2023-08-24 15:39:00+02:00;0;2.63;0.051;0.009887906;4.409286;5
2023-08-24 15:40:00+02:00;0;2.633;0.053;0.008887906;4.409286;5
2023-08-24 15:41:00+02:00;0;2.629;0.056;0.008887906;4.409286;5
2023-08-24 15:42:00+02:00;0;2.644;0.064;0.009887906;4.409286;5
2023-08-24 15:43:00+02:00;0;2.647;0.064;0.011887906;4.409286;5
2023-08-24 15:44:00+02:00;0.09;2.64;0.062;0.010887906;4.409286;6
2023-08-24 15:45:00+02:00;0.09;2.638;0.062;0.010887906;4.409286;6
2023-08-24 15:46:00+02:00;0.09;2.641;0.063;0.009887906;4.409286;6
2023-08-24 15:47:00+02:00;0.09;2.64;0.059;0.009887906;4.409286;6
2023-08-24 15:48:00+02:00;0.09;2.64;0.057;0.009887906;4.409286;6
2023-08-24 15:49:00+02:00;0;2.645;0.066;0.009887906;4.409286;5
2023-08-24 15:50:00+02:00;0;2.645;0.062;0.010887906;4.409286;5
2023-08-24 15:51:00+02:00;0;2.638;0.061;0.007887906;4.409286;5
2023-08-24 15:52:00+02:00;0;2.643;0.064;0.008887906;4.409286;5
2023-08-24 15:53:00+02:00;0;2.64;0.063;0.007887906;4.409286;5
2023-08-24 15:54:00+02:00;0;2.639;0.061;0.008887906;4.409286;5
2023-08-24 15:55:00+02:00;0;2.644;0.06;0.008887906;4.409286;5
2023-08-24 15:56:00+02:00;0;2.653;0.065;0.011887906;4.409286;5
2023-08-24 15:57:00+02:00;0;2.648;0.063;0.011887906;4.409286;5
2023-08-24 15:58:00+02:00;0;2.646;0.065;0.010887906;4.409286;5
2023-08-24 15:59:00+02:00;0;2.639;0.064;0.009887906;4.409286;5
2023-08-24 16:00:00+02:00;0;2.654;0.068;0.010809524;4.409286;5
2023-08-24 16:00:00+02:00;;;;;;5
2023-08-24 16:00:00+02:00;0;2.654;0.068;0.010809524;4.409286;
2023-08-24 16:00:00+02:00;;;;;;
2023-08-24 16:01:00+02:00;;;;;;5
2023-08-24 16:02:00+02:00;0;2.639;0.06;0.009809524;4.409286;5
2023-08-24 16:03:00+02:00;0;2.645;0.057;0.009809524;4.409286;5
2023-08-24 16:04:00+02:00;0;2.64;0.063;0.008809524;4.409286;5
2023-08-24 16:05:00+02:00;0.09;2.643;0.063;0.008809524;4.409286;6
2023-08-24 16:06:00+02:00;0.09;2.654;0.069;0.011809524;4.409286;6
2023-08-24 16:07:00+02:00;0;2.656;0.066;0.009809524;4.409286;5
2023-08-24 16:08:00+02:00;0;2.65;0.068;0.010809524;4.409286;5
2023-08-24 16:09:00+02:00;0;2.65;0.066;0.010809524;4.409286;5
2023-08-24 16:10:00+02:00;0;2.659;0.068;0.012809524;4.409286;5
2023-08-24 16:11:00+02:00;0;2.657;0.066;0.013809524;4.409286;5
2023-08-24 16:12:00+02:00;0;2.656;0.062;0.012809524;4.409286;5
2023-08-24 16:13:00+02:00;0;2.654;0.065;0.011809524;4.409286;5
2023-08-24 16:14:00+02:00;0;2.649;0.065;0.010809524;4.409286;5
2023-08-24 16:15:00+02:00;0;2.656;0.063;0.010809524;4.409286;5
2023-08-24 16:16:00+02:00;0;2.651;0.063;0.009809524;4.409286;5
2023-08-24 16:17:00+02:00;0;2.683;0.042;0.088809524;4.409286;5
2023-08-24 16:18:00+02:00;0;2.686;0.045;0.092809524;4.409286;5
2023-08-24 16:19:00+02:00;0;2.643;0.06;0.008809524;4.409286;5
2023-08-24 16:20:00+02:00;0;2.644;0.063;0.008809524;4.409286;5
2023-08-24 16:21:00+02:00;0;2.644;0.061;0.009809524;4.409286;5
2023-08-24 16:22:00+02:00;0;2.638;0.06;0.009809524;4.409286;5
2023-08-24 16:23:00+02:00;0;2.642;0.062;0.009809524;4.409286;5
2023-08-24 16:24:00+02:00;0;2.65;0.066;0.012809524;4.409286;5
2023-08-24 16:25:00+02:00;0;2.645;0.062;0.010809524;4.409286;5
2023-08-24 16:26:00+02:00;0;2.664;0.065;0.015809524;4.409286;5
2023-08-24 16:27:00+02:00;0;2.654;0.064;0.012809524;4.409286;5
2023-08-24 16:28:00+02:00;0;2.663;0.066;0.013809524;4.409286;5
2023-08-24 16:29:00+02:00;0;2.647;0.069;0.010809524;4.409286;5
2023-08-24 16:30:00+02:00;0;2.646;0.069;0.010809524;4.409286;5
2023-08-24 16:31:00+02:00;0;2.663;0.068;0.012809524;4.409286;5
2023-08-24 16:32:00+02:00;0;2.665;0.064;0.015809524;4.409286;5
2023-08-24 16:33:00+02:00;0;2.658;0.064;0.013809524;4.409286;5
2023-08-24 16:34:00+02:00;0;2.674;0.061;0.017809524;4.409286;5
2023-08-24 16:35:00+02:00;0;2.651;0.064;0.012809524;4.409286;5
2023-08-24 16:36:00+02:00;0;2.646;0.068;0.011809524;4.409286;5
2023-08-24 16:37:00+02:00;0;2.658;0.068;0.011809524;4.409286;5
2023-08-24 16:38:00+02:00;0;2.649;0.067;0.011809524;4.409286;5
2023-08-24 16:39:00+02:00;0;2.664;0.071;0.012809524;4.409286;5
2023-08-24 16:40:00+02:00;0;2.656;0.067;0.013809524;4.409286;5
2023-08-24 16:41:00+02:00;0;2.654;0.064;0.010809524;4.409286;5
2023-08-24 16:42:00+02:00;0;2.645;0.064;0.010809524;4.409286;5
2023-08-24 16:43:00+02:00;0;2.656;0.062;0.014809524;4.409286;5
2023-08-24 16:44:00+02:00;0;2.678;0.057;0.032809524;4.409286;5
2023-08-24 16:45:00+02:00;0.09;2.664;0.065;0.017809524;4.409286;6
2023-08-24 16:46:00+02:00;0.09;2.657;0.058;0.014809524;4.409286;6
2023-08-24 16:47:00+02:00;0.09;;;;;6
2023-08-24 16:48:00+02:00;0.09;2.65;0.064;0.011809524;4.409286;6
2023-08-24 16:49:00+02:00;0.09;2.651;0.063;0.012809524;4.409286;6
2023-08-24 16:50:00+02:00;0;2.661;0.061;0.014809524;4.409286;5
2023-08-24 16:51:00+02:00;0;2.654;0.063;0.012809524;4.409286;5
2023-08-24 16:52:00+02:00;0;2.658;0.066;0.012809524;4.409286;5
2023-08-24 16:53:00+02:00;0;2.656;0.065;0.014809524;4.409286;5
2023-08-24 16:54:00+02:00;0;2.644;0.064;0.010809524;4.409286;5
2023-08-24 16:55:00+02:00;0;2.654;0.066;0.012809524;4.409286;5
2023-08-24 16:56:00+02:00;0;2.664;0.067;0.014809524;4.409286;5
2023-08-24 16:57:00+02:00;0;2.67;0.067;0.018809524;4.409286;5
2023-08-24 16:58:00+02:00;0;2.67;0.065;0.016809524;4.409286;5
2023-08-24 16:59:00+02:00;0;2.659;0.067;0.013809524;4.409286;5
2023-08-24 17:00:00+02:00;0;2.664;0.065;0.014837134;4.409286;5
2023-08-24 17:01:00+02:00;0;2.655;0.062;0.013837134;4.409286;5
2023-08-24 17:02:00+02:00;0;2.661;0.068;0.013837134;4.409286;5
2023-08-24 17:03:00+02:00;0;2.646;0.061;0.011837134;4.409286;5
2023-08-24 17:04:00+02:00;0;2.657;0.064;0.014837134;4.409286;5
2023-08-24 17:05:00+02:00;0;2.666;0.064;0.015837134;4.409286;5
2023-08-24 17:06:00+02:00;0;2.652;0.065;0.013837134;4.409286;5
2023-08-24 17:07:00+02:00;0;2.66;0.064;0.014837134;4.409286;5
2023-08-24 17:08:00+02:00;0;2.655;0.067;0.012837134;4.409286;5
2023-08-24 17:09:00+02:00;0;2.658;0.066;0.013837134;4.409286;5
2023-08-24 17:10:00+02:00;0;2.658;0.064;0.013837134;4.409286;5
2023-08-24 17:11:00+02:00;0;2.667;0.062;0.016837134;4.409286;5
2023-08-24 17:12:00+02:00;0;2.666;0.059;0.017837134;4.409286;5
2023-08-24 17:13:00+02:00;0;2.66;0.064;0.014837134;4.409286;5
2023-08-24 17:14:00+02:00;0;2.655;0.059;0.013837134;4.409286;5
2023-08-24 17:15:00+02:00;0;2.664;0.061;0.015837134;4.409286;5
2023-08-24 17:16:00+02:00;0;2.66;0.063;0.014837134;4.409286;5
2023-08-24 17:17:00+02:00;0;2.649;0.063;0.011837134;4.409286;5
2023-08-24 17:18:00+02:00;0;2.654;0.066;0.011837134;4.409286;5
2023-08-24 17:19:00+02:00;0;2.66;0.069;0.012837134;4.409286;5
2023-08-24 17:20:00+02:00;0;2.676;0.065;0.026837134;4.409286;5
2023-08-24 17:21:00+02:00;0;2.657;0.067;0.012837134;4.409286;5
2023-08-24 17:22:00+02:00;0;2.666;0.065;0.017837134;4.409286;5
2023-08-24 17:23:00+02:00;0;2.659;0.068;0.012837134;4.409286;5
2023-08-24 17:24:00+02:00;0;2.672;0.065;0.019837134;4.409286;5
2023-08-24 17:25:00+02:00;0;2.668;0.065;0.014837134;4.409286;5
2023-08-24 17:26:00+02:00;0;2.68;0.061;0.045837134;4.409286;5
2023-08-24 17:27:00+02:00;0;2.677;0.063;0.028837134;4.409286;5
2023-08-24 17:28:00+02:00;0;2.672;0.065;0.019837134;4.409286;5
2023-08-24 17:29:00+02:00;0;2.669;0.063;0.015837134;4.409286;5
2023-08-24 17:30:00+02:00;0;2.662;0.065;0.012837134;4.409286;5
2023-08-24 17:31:00+02:00;0;2.649;0.06;0.009837134;4.409286;5
2023-08-24 17:32:00+02:00;0;2.665;0.062;0.013837134;4.409286;5
2023-08-24 17:33:00+02:00;0;2.675;0.064;0.023837134;4.409286;5
2023-08-24 17:34:00+02:00;0;2.674;0.064;0.037837134;4.409286;5
2023-08-24 17:35:00+02:00;0;2.674;0.066;0.019837134;4.409286;5
2023-08-24 17:36:00+02:00;0;2.678;0.066;0.036837134;4.409286;5
2023-08-24 17:37:00+02:00;0;2.671;0.063;0.019837134;4.409286;5
2023-08-24 17:38:00+02:00;0;2.662;0.064;0.015837134;4.409286;5
2023-08-24 17:39:00+02:00;0;2.669;0.063;0.019837134;4.409286;5
2023-08-24 17:40:00+02:00;0;2.667;0.061;0.017837134;4.409286;5
2023-08-24 17:41:00+02:00;0;2.673;0.065;0.030837134;4.409286;5
2023-08-24 17:42:00+02:00;0;2.665;0.062;0.017837134;4.409286;5
2023-08-24 17:43:00+02:00;0;2.661;0.063;0.015837134;4.409286;5
2023-08-24 17:44:00+02:00;0;2.678;0.062;0.032837134;4.409286;5
2023-08-24 17:45:00+02:00;0.09;2.661;0.062;0.013837134;4.409286;6
2023-08-24 17:46:00+02:00;0.09;2.664;0.064;0.015837134;4.409286;6
2023-08-24 17:47:00+02:00;0.09;2.66;0.067;0.013837134;4.409286;6
2023-08-24 17:48:00+02:00;0.09;2.661;0.063;0.015837134;4.409286;6
2023-08-24 17:49:00+02:00;0.09;2.658;0.072;0.012837134;4.409286;6
2023-08-24 17:50:00+02:00;0;2.669;0.068;0.015837134;4.409286;5
2023-08-24 17:51:00+02:00;0;2.655;0.065;0.012837134;4.409286;5
2023-08-24 17:52:00+02:00;0;2.684;0.063;0.054837134;4.409286;5
2023-08-24 17:53:00+02:00;0;2.659;0.065;0.013837134;4.409286;5
2023-08-24 17:54:00+02:00;0;2.668;0.069;0.016837134;4.409286;5
2023-08-24 17:55:00+02:00;0;2.681;0.061;0.046837134;4.409286;5
2023-08-24 17:56:00+02:00;0;2.689;0.06;0.071837134;4.409286;5
2023-08-24 17:57:00+02:00;0;2.683;0.069;0.045837134;4.409286;5
2023-08-24 17:58:00+02:00;0;2.663;0.069;0.014837134;4.409286;5
2023-08-24 17:59:00+02:00;0;2.663;0.067;0.014837134;4.409286;5
2023-08-24 18:00:00+02:00;0;2.664;0.066;0.013614618;4.409286;5
2023-08-24 18:01:00+02:00;0;2.667;0.065;0.015614618;4.409286;5
2023-08-24 18:02:00+02:00;0;2.661;0.065;0.012614618;4.409286;5
2023-08-24 18:03:00+02:00;0;2.654;0.069;0.012614618;4.409286;5
2023-08-24 18:04:00+02:00;0;2.658;0.066;0.011614618;4.409286;5
2023-08-24 18:05:00+02:00;0;2.647;0.064;0.009614618;4.409286;5
2023-08-24 18:06:00+02:00;0;2.65;0.063;0.010614618;4.409286;5
2023-08-24 18:07:00+02:00;0;2.647;0.063;0.010614618;4.409286;5
2023-08-24 18:08:00+02:00;0;2.651;0.068;0.010614618;4.409286;5
2023-08-24 18:09:00+02:00;0;2.65;0.068;0.010614618;4.409286;5
2023-08-24 18:10:00+02:00;0;2.66;0.063;0.013614618;4.409286;5
2023-08-24 18:11:00+02:00;0;2.661;0.062;0.014614618;4.409286;5
2023-08-24 18:12:00+02:00;0;2.643;0.065;0.009614618;4.409286;5
2023-08-24 18:13:00+02:00;0;2.641;0.058;0.010614618;4.409286;5
2023-08-24 18:14:00+02:00;0;2.647;0.064;0.010614618;4.409286;5
2023-08-24 18:15:00+02:00;0;2.644;0.064;0.011614618;4.409286;5
2023-08-24 18:16:00+02:00;0;2.651;0.065;0.010614618;4.409286;5
2023-08-24 18:17:00+02:00;0;2.649;0.063;0.012614618;4.409286;5
2023-08-24 18:18:00+02:00;0;2.653;0.068;0.011614618;4.409286;5
2023-08-24 18:19:00+02:00;0;2.65;0.057;0.011614618;4.409286;5
2023-08-24 18:20:00+02:00;0;2.652;0.065;0.010614618;4.409286;5
2023-08-24 18:21:00+02:00;0;2.659;0.07;0.011614618;4.409286;5
2023-08-24 18:22:00+02:00;0;2.652;0.071;0.009614618;4.409286;5
2023-08-24 18:23:00+02:00;0;2.66;0.068;0.011614618;4.409286;5
2023-08-24 18:24:00+02:00;0;2.657;0.067;0.011614618;4.409286;5
2023-08-24 18:25:00+02:00;0;2.651;0.063;0.009614618;4.409286;5
2023-08-24 18:26:00+02:00;0;2.654;0.068;0.011614618;4.409286;5
2023-08-24 18:27:00+02:00;0;2.652;0.068;0.010614618;4.409286;5
2023-08-24 18:28:00+02:00;0;2.652;0.06;0.013614618;4.409286;5
2023-08-24 18:29:00+02:00;0;2.657;0.063;0.014614618;4.409286;5
2023-08-24 18:30:00+02:00;0;2.661;0.067;0.013614618;4.409286;5
2023-08-24 18:31:00+02:00;0;2.641;0.061;0.010614618;4.409286;5
2023-08-24 18:32:00+02:00;0;2.644;0.063;0.010614618;4.409286;5
2023-08-24 18:33:00+02:00;0;2.652;0.057;0.011614618;4.409286;5
2023-08-24 18:34:00+02:00;0;2.639;0.06;0.008614618;4.409286;5
2023-08-24 18:35:00+02:00;0;2.633;0.058;0.008614618;4.409286;5
2023-08-24 18:36:00+02:00;0;2.647;0.065;0.010614618;4.409286;5
2023-08-24 18:37:00+02:00;0;2.648;0.058;0.011614618;4.409286;5
2023-08-24 18:38:00+02:00;0;2.65;0.059;0.011614618;4.409286;5
2023-08-24 18:39:00+02:00;0;2.641;0.064;0.008614618;4.409286;5
2023-08-24 18:40:00+02:00;0;2.642;0.059;0.008614618;4.409286;5
2023-08-24 18:41:00+02:00;0;2.647;0.063;0.009614618;4.409286;5
2023-08-24 18:42:00+02:00;0;2.648;0.064;0.008614618;4.409286;5
2023-08-24 18:43:00+02:00;0;2.649;0.059;0.010614618;4.409286;5
2023-08-24 18:44:00+02:00;0;2.657;0.069;0.012614618;4.409286;5
2023-08-24 18:45:00+02:00;0.09;2.642;0.068;0.009614618;4.409286;6
2023-08-24 18:46:00+02:00;0.09;2.645;0.066;0.009614618;4.409286;6
2023-08-24 18:47:00+02:00;0.09;2.644;0.069;0.008614618;4.409286;6
2023-08-24 18:48:00+02:00;0.09;2.652;0.064;0.010614618;4.409286;6
2023-08-24 18:49:00+02:00;0.09;2.644;0.064;0.009614618;4.409286;6
2023-08-24 18:50:00+02:00;0;2.656;0.065;0.012614618;4.409286;5
2023-08-24 18:51:00+02:00;0;2.632;0.057;0.010614618;4.409286;5
2023-08-24 18:52:00+02:00;0;2.641;0.057;0.011614618;4.409286;5
2023-08-24 18:53:00+02:00;0;2.653;0.061;0.013614618;4.409286;5
2023-08-24 18:54:00+02:00;0;2.641;0.066;0.008614618;4.409286;5
2023-08-24 18:55:00+02:00;0;2.639;0.062;0.008614618;4.409286;5
2023-08-24 18:56:00+02:00;0;2.655;0.064;0.010614618;4.409286;5
2023-08-24 18:57:00+02:00;0;2.643;0.065;0.009614618;4.409286;5
2023-08-24 18:58:00+02:00;0;2.643;0.064;0.009614618;4.409286;5
2023-08-24 18:59:00+02:00;0;2.647;0.058;0.012614618;4.409286;5
2023-08-24 19:00:00+02:00;0;2.646;0.063;0.010365132;4.409286;5
2023-08-24 19:01:00+02:00;0;2.649;0.061;0.010365132;4.409286;5
